r,light_pl_475,light_pl_814,light_pl_160,light_comp_475,light_comp_814,light_comp_160
2.11,0.017889383313996806,0.03527292058755831,0.887200228713652,0.018295847736630906,0.03466938887138264,0.8611888313135746
2.12,0.017692080874141126,0.034895236053692685,0.8788863456089594,0.018093767699638125,0.034306552349651576,0.8535322469824439
2.13,0.01749684272653272,0.034522078716560184,0.8706602617308761,0.01789377189117851,0.03394814713014524,0.8459603841326901
2.14,0.017303644522945888,0.034153412549299406,0.8625209042859614,0.017695836751452323,0.03359413136651191,0.8384720176045486
2.15,0.017112470592868082,0.03378918857277951,0.854467209025253,0.017499947669319702,0.03324445046799418,0.8310659317987773
2.16,0.016923314071231082,0.033429345734885686,0.8464981116945657,0.017306099112107405,0.03289903797483649,0.8237409115821643
2.17,0.01673616853077614,0.03307382245234023,0.8386126553403533,0.017114285984702996,0.03255782683351347,0.8164958562218985
2.18,0.01655102724797142,0.03272256191703825,0.8308102083189515,0.016924502852803894,0.03222075485093095,0.8093300105052972
2.19,0.01636787451878239,0.032375552284766296,0.8230902457108223,0.016736734845596322,0.03188780574194901,0.8022427321620085
2.2,0.016186683522921394,0.032032832926673645,0.815452249601416,0.016550955425972996,0.03155901551189424,0.7952333859136826
2.21,0.01600742708079293,0.03169444548564004,0.8078957161968199,0.016367137672539025,0.031234422421474495,0.7883013510314165
2.22,0.01583007790199909,0.031360429997526904,0.8004201539374217,0.0161852545361087,0.03091406309322135,0.7814460193070846
2.23,0.01565461365097727,0.031030769729058976,0.7930250839467266,0.01600528410001236,0.030597916907762857,0.7746667955966675
2.24,0.015481019365946246,0.030705369886941083,0.7857100399116055,0.01582721208856406,0.030285884552327676,0.7679630974762558
2.25,0.01530928062630804,0.030384132010372,0.778474567576628,0.015651024773608614,0.029977862985168996,0.7613343575064737
2.2600000000000002,0.015139383265419073,0.030066957065134868,0.7713182194228777,0.01547670867476034,0.02967374857372165,0.75478003381538
2.27,0.01497131181369856,0.02975377461816804,0.7642405512212943,0.01530424889969293,0.029373466991150517,0.7482995979232633
2.2800000000000002,0.0148050483219142,0.029444561312008725,0.7572411226958401,0.015133627892655885,0.029076992146590337,0.7418925256589868
2.29,0.014640574627619153,0.029139298224573534,0.7503194975091217,0.014964827858733626,0.028784302457981744,0.735558297239248
2.3000000000000003,0.014477872573255574,0.028837967170034392,0.7434752431361904,0.01479783099715883,0.02849537705781663,0.7292963971164702
2.31,0.014316924649814315,0.028540542925798683,0.7367079316130581,0.014632620156424135,0.02821018816251053,0.7231063146844668
2.32,0.014157714723585567,0.0282469858262049,0.730017135761923,0.014469179575115128,0.027928693794541944,0.7169875407176269
2.33,0.014000226981906718,0.027957254379095627,0.7234024238973502,0.014307493810102198,0.0276508501639673,0.7109395623699266
2.34,0.013844445729394417,0.027671307300763538,0.7168629648748647,0.014147547530232394,0.02737661365360691,0.7049614904366761
2.35,0.013690355650227661,0.027389105253177955,0.7103975806822137,0.013989325761658114,0.027105942809413114,0.6990521087707677
2.36,0.013537942123096865,0.0271106133175372,0.7040050664377329,0.013832814177784295,0.02683880112936217,0.6932101761589442
2.37,0.013387190717014278,0.02683579772605161,0.6976842232133839,0.01367799862675174,0.02657515335517955,0.6874344572768801
2.38,0.013238087031404795,0.026564624873946372,0.6914338519117599,0.013524864980876542,0.026314964349718504,0.6817237169158769
